date,time,category,quantity,price
2015-06-17,12:57:10,Supreme,1,12.25
2015-06-17,12:57:10,Classic,1,12.0
2015-06-17,12:57:10,Veggie,1,20.25
2015-06-17,13:33:29,Chicken,1,20.75
2015-06-17,13:58:20,Chicken,1,12.75
2015-06-17,13:58:20,Veggie,1,16.0
2015-06-17,14:03:39,Veggie,1,17.95
2015-06-17,14:08:34,Chicken,1,20.75
2015-06-17,14:08:34,Chicken,1,20.75
2015-06-17,14:08:34,Chicken,1,16.75
2015-06-17,14:08:34,Chicken,1,20.75
2015-06-17,14:10:14,Supreme,1,23.65
2015-06-17,14:35:51,Chicken,1,20.75
2015-06-17,14:41:35,Chicken,1,20.75
2015-06-17,14:41:37,Veggie,1,16.0
2015-06-17,15:15:05,Chicken,1,20.75
2015-06-17,15:15:05,Chicken,1,16.75
2015-06-17,15:18:19,Chicken,1,16.75
2015-06-17,15:37:30,Classic,1,12.0
2015-06-17,15:37:30,Classic,1,16.0
2015-06-17,15:37:30,Supreme,1,20.25
2015-06-17,15:37:30,Classic,1,25.5
2015-06-17,15:42:11,Classic,2,10.5
2015-06-17,15:42:11,Supreme,1,16.5
2015-06-17,15:42:11,Supreme,1,20.75
2015-06-17,15:44:55,Chicken,1,16.75
2015-06-17,15:44:55,Classic,1,16.0
2015-06-17,15:45:22,Classic,1,16.0
2015-06-17,15:45:22,Chicken,1,20.75
2015-06-17,16:16:55,Chicken,1,16.75
2015-06-17,16:16:55,Veggie,1,18.5
2015-06-17,16:16:55,Chicken,1,12.75
2015-06-17,16:18:06,Chicken,1,12.75
2015-06-17,16:18:06,Classic,1,16.5
2015-06-17,16:56:53,Chicken,1,16.75
2015-06-17,16:56:53,Veggie,1,16.0
2015-06-17,16:57:22,Classic,1,25.5
2015-06-17,17:10:01,Supreme,1,16.25
2015-06-17,17:13:53,Veggie,1,16.75
2015-06-17,17:13:53,Supreme,1,16.5
2015-06-17,17:19:14,Chicken,1,16.75
2015-06-17,17:19:14,Supreme,1,20.75
2015-06-17,17:19:14,Veggie,1,16.0
2015-06-17,17:38:59,Supreme,1,20.75
2015-06-17,17:38:59,Veggie,1,12.5
2015-06-17,17:55:24,Chicken,1,20.75
2015-06-17,17:55:24,Supreme,1,20.25
2015-06-17,17:55:24,Veggie,1,20.25
2015-06-17,17:55:24,Chicken,1,16.75
2015-06-17,17:59:29,Classic,1,12.0
2015-06-17,17:59:29,Chicken,1,20.75
2015-06-17,18:17:12,Veggie,1,12.75
2015-06-17,18:26:13,Classic,1,13.25
2015-06-17,18:26:13,Veggie,1,20.25
2015-06-17,18:26:13,Classic,1,11.0
2015-06-17,18:26:13,Chicken,1,20.75
2015-06-17,18:48:59,Veggie,1,16.0
2015-06-17,18:48:59,Supreme,1,16.5
2015-06-17,18:55:49,Chicken,1,20.75
2015-06-17,18:55:49,Classic,1,20.5
2015-06-17,18:55:49,Classic,1,16.0
2015-06-17,18:59:12,Supreme,1,16.25
2015-06-17,18:59:12,Veggie,1,18.5
2015-06-17,18:59:12,Supreme,1,16.5
2015-06-17,19:03:27,Supreme,1,16.5
2015-06-17,19:09:14,Chicken,1,16.75
2015-06-17,19:09:14,Veggie,1,16.0
2015-06-17,19:36:20,Veggie,1,16.0
2015-06-17,20:42:37,Classic,1,16.5
2015-06-17,20:42:37,Classic,1,9.75
2015-06-17,21:02:38,Veggie,1,14.75
2015-06-17,21:07:29,Supreme,1,16.25
2015-06-17,21:22:31,Supreme,1,12.25
2015-06-17,21:52:02,Veggie,1,20.25
2015-06-18,11:24:50,Classic,2,12.0
2015-06-18,11:24:50,Classic,1,12.5
2015-06-18,11:29:19,Supreme,1,16.5
2015-06-18,11:29:19,Classic,1,20.5
2015-06-18,11:41:38,Veggie,1,20.25
2015-06-18,11:48:49,Chicken,1,12.75
2015-06-18,11:50:22,Supreme,1,16.5
2015-06-18,11:51:53,Classic,1,12.0
2015-06-18,11:51:53,Veggie,1,16.0
2015-06-18,12:02:43,Veggie,1,16.0
2015-06-18,12:09:32,Chicken,1,20.75
2015-06-18,12:09:32,Supreme,1,23.65
2015-06-18,12:09:32,Veggie,1,20.25
2015-06-18,12:09:32,Chicken,1,20.75
2015-06-18,12:09:43,Supreme,1,12.25
2015-06-18,12:13:35,Veggie,1,12.75
2015-06-18,12:21:00,Chicken,1,12.75
2015-06-18,12:50:45,Classic,1,12.0
2015-06-18,12:51:26,Veggie,1,17.95
2015-06-18,12:59:37,Classic,1,12.0
2015-06-18,12:59:37,Chicken,1,12.75
2015-06-18,12:59:37,Chicken,1,16.75
2015-06-18,12:59:37,Classic,1,16.5
2015-06-18,12:59:37,Veggie,1,20.25
2015-06-18,12:59:37,Classic,1,14.5
2015-06-18,12:59:37,Chicken,1,20.75
2015-06-18,12:59:37,Chicken,1,16.75
2015-06-18,12:59:37,Supreme,1,20.75
2015-06-18,12:59:37,Supreme,1,12.5
2015-06-18,12:59:37,Classic,1,12.0
2015-06-18,13:08:07,Veggie,1,16.0
2015-06-18,13:09:34,Classic,1,12.0
2015-06-18,13:09:34,Classic,1,12.0
2015-06-18,13:09:34,Supreme,1,16.25
2015-06-18,13:17:01,Supreme,1,20.75
2015-06-18,13:17:01,Supreme,1,20.75
2015-06-18,13:28:45,Chicken,1,20.75
2015-06-18,13:28:45,Classic,1,20.5
2015-06-18,13:32:02,Classic,1,10.5
2015-06-18,13:32:02,Supreme,1,20.75
2015-06-18,13:36:27,Chicken,1,20.75
2015-06-18,13:42:24,Veggie,1,20.25
2015-06-18,13:49:00,Veggie,1,17.95
2015-06-18,13:49:00,Supreme,1,16.25
2015-06-18,13:49:00,Supreme,1,20.75
2015-06-18,13:49:00,Supreme,1,16.5
2015-06-18,13:50:47,Veggie,1,16.0
2015-06-18,13:50:47,Classic,1,20.5
2015-06-18,14:02:46,Veggie,1,20.25
2015-06-18,14:02:46,Veggie,1,12.0
2015-06-18,14:02:46,Chicken,1,20.75
2015-06-18,14:02:46,Supreme,1,20.75
2015-06-18,14:16:56,Veggie,1,16.75
2015-06-18,14:16:56,Supreme,1,16.25
2015-06-18,14:16:56,Supreme,1,20.75
2015-06-18,14:46:28,Classic,1,12.0
2015-06-18,14:46:28,Chicken,1,20.75
2015-06-18,14:48:52,Supreme,1,12.5
2015-06-18,15:20:22,Veggie,1,18.5
2015-06-18,15:48:06,Classic,1,12.0
2015-06-18,16:03:06,Supreme,1,16.25
2015-06-18,16:03:06,Classic,1,35.95
2015-06-18,16:07:56,Chicken,1,20.75
2015-06-18,16:07:56,Classic,1,10.5
2015-06-18,16:09:26,Chicken,1,20.75
2015-06-18,16:09:26,Classic,1,20.5
2015-06-18,16:15:34,Veggie,1,12.0
2015-06-18,16:15:34,Classic,1,12.0
2015-06-18,16:15:34,Supreme,1,20.75
2015-06-18,16:15:34,Veggie,1,16.0
2015-06-18,16:21:21,Chicken,1,20.75
2015-06-18,16:21:21,Classic,1,16.5
2015-06-18,16:21:21,Chicken,1,16.75
2015-06-18,16:24:32,Supreme,1,12.25
2015-06-18,16:30:26,Classic,1,16.0
2015-06-18,16:30:26,Veggie,1,20.25
2015-06-18,16:56:19,Chicken,1,16.75
2015-06-18,16:56:19,Classic,1,16.0
2015-06-18,17:09:05,Chicken,1,16.75
2015-06-18,17:09:05,Chicken,1,12.75
2015-06-18,17:09:05,Classic,1,16.0
2015-06-18,17:34:43,Chicken,1,20.75
2015-06-18,17:34:43,Classic,1,12.0
2015-06-18,17:34:43,Veggie,1,20.25
2015-06-18,17:44:31,Supreme,1,12.5
2015-06-18,18:06:45,Supreme,1,20.75
2015-06-18,18:06:45,Supreme,1,20.75
2015-06-18,18:08:31,Chicken,1,16.75
2015-06-18,18:08:31,Supreme,1,20.75
2015-06-18,18:19:05,Veggie,1,18.5
2015-06-18,18:19:05,Veggie,1,12.0
2015-06-18,18:20:23,Chicken,1,20.75
2015-06-18,18:20:23,Classic,1,10.5
2015-06-18,18:21:12,Chicken,2,20.75
2015-06-18,18:21:12,Supreme,1,20.75
2015-06-18,18:21:12,Chicken,1,16.75
2015-06-18,18:26:23,Supreme,1,12.25
2015-06-18,18:52:17,Chicken,1,20.75
2015-06-18,18:52:17,Veggie,1,16.0
2015-06-18,19:08:25,Chicken,1,20.75
2015-06-18,19:18:25,Classic,1,14.5
2015-06-18,19:18:25,Supreme,1,20.25
2015-06-18,19:27:06,Supreme,1,16.25
2015-06-18,19:27:06,Supreme,1,20.75
2015-06-18,19:34:18,Veggie,1,20.25
2015-06-18,19:34:18,Supreme,1,12.5
2015-06-18,19:35:24,Classic,1,11.0
2015-06-18,19:35:24,Veggie,1,20.25
2015-06-18,19:48:41,Chicken,1,16.75
2015-06-18,20:13:48,Veggie,1,14.75
2015-06-18,20:13:48,Classic,1,25.5
2015-06-18,21:48:46,Classic,1,12.0
2015-06-19,11:30:04,Supreme,1,12.5
2015-06-19,11:55:58,Classic,1,12.0
2015-06-19,11:55:58,Chicken,1,16.75
2015-06-19,11:55:58,Classic,1,20.5
2015-06-19,11:55:58,Chicken,1,16.75
2015-06-19,12:06:49,Supreme,1,20.75
2015-06-19,12:09:37,Chicken,1,20.75
2015-06-19,12:15:20,Classic,1,20.5
2015-06-19,12:20:53,Classic,1,10.5
2015-06-19,12:20:53,Classic,1,20.5
2015-06-19,12:26:44,Chicken,1,16.75
2015-06-19,12:30:11,Veggie,1,12.0
2015-06-19,12:30:44,Chicken,1,16.75
2015-06-19,12:30:44,Supreme,1,12.5
2015-06-19,12:31:07,Veggie,1,20.25
2015-06-19,12:31:07,Supreme,1,20.75
2015-06-19,12:33:20,Classic,1,16.0
2015-06-19,12:42:01,Veggie,1,16.0
2015-06-19,12:42:01,Veggie,1,12.5
2015-06-19,12:42:29,Classic,1,25.5
2015-06-19,12:45:30,Chicken,1,20.75
2015-06-19,13:08:39,Supreme,1,20.75
2015-06-19,13:28:04,Supreme,1,16.25
2015-06-19,13:28:04,Chicken,1,20.75
2015-06-19,13:35:09,Chicken,1,16.75
2015-06-19,13:37:07,Supreme,1,20.25
2015-06-19,13:38:04,Chicken,1,12.75
2015-06-19,13:38:04,Chicken,1,16.75
2015-06-19,13:38:04,Classic,1,16.0
2015-06-19,13:38:04,Veggie,1,17.95
2015-06-19,13:38:04,Classic,1,16.5
2015-06-19,13:38:04,Classic,1,10.5
2015-06-19,13:38:04,Supreme,1,16.5
2015-06-19,13:38:04,Veggie,1,12.0
2015-06-19,13:38:04,Supreme,1,16.5
2015-06-19,13:38:04,Supreme,1,16.5
2015-06-19,13:38:04,Supreme,1,20.25
2015-06-19,13:38:04,Chicken,1,20.75
2015-06-19,13:40:04,Supreme,1,16.5
2015-06-19,13:40:04,Classic,1,15.25
2015-06-19,13:40:04,Chicken,1,12.75
2015-06-19,13:40:04,Veggie,1,12.0
2015-06-19,13:45:09,Chicken,1,20.75
2015-06-19,13:45:09,Veggie,1,20.75
2015-06-19,14:05:06,Classic,1,16.0
2015-06-19,14:05:06,Classic,1,12.5
2015-06-19,14:05:06,Supreme,1,16.5
2015-06-19,14:15:44,Supreme,1,23.65
2015-06-19,14:15:44,Classic,1,16.0
2015-06-19,14:22:29,Chicken,1,20.75
2015-06-19,14:24:41,Chicken,1,12.75
2015-06-19,14:24:41,Chicken,1,16.75
2015-06-19,14:24:41,Classic,1,15.25
2015-06-19,14:43:37,Supreme,1,16.5
2015-06-19,14:43:37,Supreme,1,16.5
2015-06-19,14:47:03,Classic,1,20.5
2015-06-19,14:47:03,Supreme,1,12.5
2015-06-19,14:47:03,Supreme,1,16.25
2015-06-19,14:47:03,Veggie,1,12.5
2015-06-19,14:47:03,Veggie,1,12.0
2015-06-19,14:47:03,Chicken,1,12.75
2015-06-19,14:51:48,Chicken,1,12.75
2015-06-19,14:51:48,Supreme,1,16.5
2015-06-19,14:51:48,Supreme,1,16.5
2015-06-19,14:51:48,Veggie,1,16.0
2015-06-19,14:58:46,Supreme,1,20.75
2015-06-19,15:22:35,Supreme,1,20.75
2015-06-19,15:28:45,Chicken,1,12.75
2015-06-19,15:28:45,Veggie,1,14.75
2015-06-19,15:28:45,Veggie,1,12.0
2015-06-19,15:28:45,Supreme,1,16.5
2015-06-19,15:39:08,Supreme,1,23.65
2015-06-19,15:39:08,Chicken,1,16.75
2015-06-19,15:39:08,Veggie,1,16.75
2015-06-19,15:39:08,Veggie,1,12.0
2015-06-19,15:41:32,Chicken,1,16.75
2015-06-19,15:41:32,Classic,1,17.5
2015-06-19,15:41:32,Classic,1,11.0
2015-06-19,15:41:32,Veggie,1,20.25
2015-06-19,16:01:36,Chicken,1,16.75
2015-06-19,16:02:46,Veggie,1,20.75
2015-06-19,16:02:46,Veggie,1,12.5
2015-06-19,16:11:22,Chicken,1,16.75
2015-06-19,16:11:22,Veggie,1,18.5
2015-06-19,16:11:22,Chicken,1,20.75
2015-06-19,16:33:31,Supreme,1,23.65
2015-06-19,16:33:31,Classic,1,20.5
2015-06-19,16:33:31,Supreme,1,12.5
2015-06-19,16:43:13,Supreme,1,20.75
2015-06-19,16:49:56,Veggie,1,12.0
2015-06-19,16:49:56,Supreme,1,16.25
2015-06-19,16:49:56,Supreme,1,20.75
2015-06-19,16:49:56,Chicken,1,20.75
2015-06-19,16:54:12,Chicken,1,16.75
2015-06-19,16:54:12,Classic,1,11.0
2015-06-19,16:54:12,Supreme,1,16.5
2015-06-19,17:18:38,Classic,1,12.0
2015-06-19,17:18:38,Veggie,1,16.0
2015-06-19,17:26:46,Classic,1,16.5
2015-06-19,17:26:46,Chicken,1,20.75
2015-06-19,17:31:58,Supreme,1,16.5
2015-06-19,17:31:58,Veggie,1,20.75
2015-06-19,17:40:22,Classic,1,16.0
2015-06-19,17:40:54,Chicken,1,12.75
2015-06-19,17:40:54,Chicken,1,16.75
2015-06-19,18:03:37,Supreme,1,23.65
2015-06-19,18:03:37,Chicken,1,12.75
2015-06-19,18:15:30,Classic,1,20.5
2015-06-19,18:15:30,Supreme,1,20.75
2015-06-19,18:34:45,Veggie,1,18.5
2015-06-19,18:34:45,Supreme,1,16.25
2015-06-19,18:54:34,Chicken,1,16.75
2015-06-19,18:54:34,Supreme,1,16.5
2015-06-19,19:02:52,Classic,1,9.75
2015-06-19,19:02:52,Chicken,1,16.75
2015-06-19,19:08:26,Supreme,1,16.5
2015-06-19,19:19:53,Veggie,1,16.0
2015-06-19,19:49:16,Classic,1,13.25
2015-06-19,19:52:48,Veggie,1,12.0
2015-06-19,19:52:48,Supreme,1,16.5
2015-06-19,19:52:48,Veggie,1,20.25
2015-06-19,20:04:41,Chicken,1,16.75
2015-06-19,20:04:41,Chicken,1,16.75
2015-06-19,20:04:41,Supreme,1,20.75
2015-06-19,20:04:41,Veggie,1,12.5
2015-06-19,20:27:24,Chicken,1,16.75
2015-06-19,20:27:24,Supreme,1,12.5
2015-06-19,20:27:24,Veggie,1,16.0
2015-06-19,20:27:24,Veggie,1,12.0
2015-06-19,20:34:22,Chicken,1,20.75
2015-06-19,20:34:22,Chicken,1,16.75
2015-06-19,20:34:22,Supreme,1,20.25
2015-06-19,20:34:22,Veggie,1,12.0
2015-06-19,20:37:28,Classic,1,16.0
2015-06-19,20:45:14,Chicken,1,16.75
2015-06-19,20:45:14,Veggie,1,18.5
2015-06-19,20:46:19,Veggie,1,17.95
2015-06-19,20:47:07,Supreme,1,20.75
2015-06-19,20:47:07,Supreme,1,20.75
2015-06-19,20:58:34,Veggie,1,14.75
2015-06-19,21:04:29,Chicken,1,12.75
2015-06-19,21:05:22,Classic,1,15.25
2015-06-19,21:12:01,Classic,1,10.5
2015-06-19,21:12:01,Chicken,1,12.75
2015-06-19,21:19:19,Supreme,1,16.5
2015-06-19,21:27:52,Chicken,1,16.75
2015-06-19,21:27:52,Classic,1,12.0
2015-06-19,21:27:52,Supreme,1,20.75
2015-06-19,21:27:52,Chicken,1,20.75
2015-06-19,21:32:27,Classic,1,12.0
2015-06-19,21:32:27,Chicken,1,20.75
2015-06-19,21:32:27,Supreme,1,12.25
2015-06-19,21:32:48,Chicken,1,20.75
2015-06-19,21:32:48,Classic,1,16.0
2015-06-19,21:46:20,Classic,1,12.0
2015-06-19,21:46:20,Classic,1,16.0
2015-06-19,21:46:20,Veggie,1,18.5
2015-06-19,21:46:20,Classic,1,16.0
2015-06-19,22:04:53,Classic,1,20.5
2015-06-19,22:26:01,Chicken,1,20.75
2015-06-19,22:26:01,Veggie,1,16.0
2015-06-19,22:26:01,Veggie,1,20.25
2015-06-19,22:29:23,Chicken,1,20.75
2015-06-19,22:29:23,Classic,1,16.5
2015-06-19,22:53:24,Veggie,1,17.95
2015-06-19,22:53:24,Supreme,1,16.5
2015-06-20,11:32:39,Chicken,1,12.75
2015-06-20,11:32:39,Classic,1,20.5
2015-06-20,11:32:39,Supreme,1,12.25
2015-06-20,11:32:39,Veggie,1,16.0
2015-06-20,11:45:20,Supreme,1,12.25
2015-06-20,11:45:20,Classic,1,16.0
2015-06-20,11:45:20,Supreme,1,12.5
2015-06-20,11:45:20,Veggie,1,12.5
2015-06-20,11:53:09,Classic,1,12.0
2015-06-20,12:07:12,Classic,1,12.0
2015-06-20,12:07:12,Classic,1,10.5
2015-06-20,12:18:46,Veggie,2,17.95
2015-06-20,12:18:46,Veggie,1,20.25
2015-06-20,12:18:46,Classic,1,10.5
2015-06-20,12:18:46,Veggie,1,16.0
2015-06-20,12:18:46,Veggie,1,16.0
2015-06-20,12:18:46,Classic,1,15.25
2015-06-20,12:18:46,Supreme,1,20.75
2015-06-20,12:18:46,Supreme,1,12.5
2015-06-20,12:18:46,Supreme,1,20.25
2015-06-20,12:18:46,Supreme,1,20.75
2015-06-20,12:18:46,Veggie,1,12.0
2015-06-20,12:18:46,Chicken,1,12.75
2015-06-20,12:25:42,Veggie,1,18.5
2015-06-20,12:27:38,Chicken,1,16.75
2015-06-20,12:30:48,Classic,1,12.0
2015-06-20,12:30:48,Classic,1,20.5
2015-06-20,12:36:46,Veggie,1,18.5
2015-06-20,12:36:46,Veggie,1,14.75
2015-06-20,13:23:37,Veggie,1,20.25
2015-06-20,13:35:37,Veggie,1,18.5
2015-06-20,13:35:54,Chicken,1,12.75
2015-06-20,13:35:54,Chicken,1,20.75
2015-06-20,13:35:54,Classic,1,16.5
2015-06-20,13:35:54,Classic,1,16.0
2015-06-20,13:35:54,Supreme,1,16.5
2015-06-20,13:35:54,Veggie,1,21.0
2015-06-20,13:35:54,Classic,1,9.75
2015-06-20,13:35:54,Supreme,1,20.25
2015-06-20,13:35:54,Supreme,1,16.25
2015-06-20,13:35:54,Supreme,1,16.5
2015-06-20,13:35:54,Supreme,1,16.5
2015-06-20,13:35:54,Chicken,2,16.75
2015-06-20,13:35:54,Chicken,1,12.75
2015-06-20,13:35:54,Veggie,1,20.25
2015-06-20,14:11:09,Classic,1,16.5
2015-06-20,14:27:59,Veggie,1,12.0
2015-06-20,14:58:52,Classic,1,16.0
2015-06-20,14:58:52,Classic,1,17.5
2015-06-20,14:58:52,Chicken,2,20.75
2015-06-20,15:32:13,Classic,1,12.0
2015-06-20,15:48:07,Chicken,1,12.75
2015-06-20,15:48:07,Classic,1,12.0
2015-06-20,15:54:03,Veggie,1,12.0
2015-06-20,16:23:25,Classic,1,12.0
2015-06-20,16:23:25,Supreme,1,20.25
2015-06-20,16:28:11,Chicken,1,16.75
2015-06-20,16:28:11,Classic,1,12.0
2015-06-20,16:53:36,Veggie,1,18.5
2015-06-20,16:53:36,Classic,1,16.0
2015-06-20,16:53:36,Supreme,1,12.25
2015-06-20,16:53:36,Veggie,1,12.5
2015-06-20,16:56:12,Veggie,1,17.95
2015-06-20,16:56:12,Chicken,1,16.75
2015-06-20,17:00:52,Chicken,1,16.75
2015-06-20,17:03:12,Classic,1,13.25
2015-06-20,17:03:12,Supreme,1,16.5
2015-06-20,17:03:12,Supreme,1,16.5
2015-06-20,17:03:12,Classic,1,25.5
2015-06-20,17:23:11,Classic,1,12.0
2015-06-20,17:23:11,Veggie,1,18.5
2015-06-20,17:23:11,Classic,1,25.5
2015-06-20,17:28:19,Chicken,1,16.75
2015-06-20,17:28:19,Classic,1,9.75
2015-06-20,17:28:19,Supreme,1,20.75
2015-06-20,17:37:48,Classic,1,16.0
2015-06-20,17:37:48,Chicken,1,20.75
2015-06-20,18:10:34,Classic,1,13.25
2015-06-20,18:10:34,Classic,1,17.5
2015-06-20,18:10:34,Supreme,1,16.5
2015-06-20,18:17:16,Chicken,1,16.75
2015-06-20,18:17:16,Supreme,1,16.25
2015-06-20,18:17:16,Supreme,1,12.25
2015-06-20,18:17:16,Chicken,1,20.75
2015-06-20,18:19:42,Classic,1,17.5
2015-06-20,18:33:58,Veggie,1,16.0
2015-06-20,18:33:58,Classic,1,12.5
2015-06-20,18:33:58,Classic,1,20.5
2015-06-20,18:44:46,Classic,1,12.0
2015-06-20,18:52:35,Chicken,1,20.75
2015-06-20,18:52:35,Supreme,1,16.5
2015-06-20,19:31:45,Chicken,1,16.75
2015-06-20,19:50:42,Veggie,1,18.5
2015-06-20,20:01:25,Veggie,1,18.5
2015-06-20,20:09:46,Classic,1,20.5
2015-06-20,20:09:46,Supreme,1,20.75
2015-06-20,20:19:36,Veggie,1,16.75
2015-06-20,20:19:36,Supreme,1,16.5
2015-06-20,20:21:10,Chicken,1,20.75
2015-06-20,20:21:10,Classic,1,12.0
2015-06-20,20:24:31,Chicken,1,12.75
2015-06-20,20:24:31,Classic,1,12.0
2015-06-20,20:24:31,Chicken,1,16.75
2015-06-20,20:28:01,Chicken,1,12.75
2015-06-20,20:28:01,Supreme,1,12.25
2015-06-20,20:28:01,Chicken,1,20.75
2015-06-20,21:07:38,Classic,1,12.0
2015-06-20,21:07:38,Supreme,1,20.75
2015-06-20,21:27:48,Chicken,1,12.75
2015-06-20,21:27:48,Supreme,1,20.75
2015-06-20,21:27:48,Classic,1,12.0
2015-06-20,21:27:48,Classic,1,20.5
2015-06-20,21:35:21,Chicken,1,16.75
2015-06-20,21:35:21,Chicken,1,12.75
2015-06-20,21:35:21,Chicken,1,20.75
2015-06-20,22:09:01,Veggie,2,18.5
2015-06-20,22:09:01,Supreme,1,16.25
2015-06-20,22:34:11,Classic,1,12.0
2015-06-20,22:34:11,Classic,1,12.0
2015-06-20,22:34:11,Classic,1,12.5
2015-06-20,22:35:14,Chicken,1,12.75
2015-06-20,22:35:14,Chicken,1,12.75
2015-06-20,23:02:59,Classic,1,12.0
2015-06-21,11:31:04,Supreme,1,16.5
2015-06-21,11:52:44,Classic,1,12.0
2015-06-21,11:52:44,Chicken,1,20.75
2015-06-21,11:52:44,Classic,1,16.0
2015-06-21,12:13:18,Supreme,1,20.75
2015-06-21,12:22:26,Veggie,1,16.0
2015-06-21,12:40:14,Classic,1,12.0
2015-06-21,13:00:56,Supreme,1,20.75
2015-06-21,13:11:19,Classic,1,12.0
2015-06-21,13:11:19,Supreme,1,16.25
2015-06-21,13:11:19,Chicken,1,20.75
2015-06-21,13:11:19,Classic,1,12.0
2015-06-21,13:11:19,Supreme,1,12.5
2015-06-21,13:11:19,Supreme,1,20.75
2015-06-21,13:11:19,Classic,1,16.0
2015-06-21,13:19:02,Veggie,1,12.0
2015-06-21,13:36:13,Classic,1,12.0
2015-06-21,13:36:13,Veggie,1,20.25
2015-06-21,13:40:06,Classic,1,16.0
2015-06-21,13:50:13,Classic,1,12.0
2015-06-21,13:50:13,Classic,1,20.5
2015-06-21,13:50:13,Classic,1,11.0
2015-06-21,13:50:13,Supreme,1,20.25
2015-06-21,14:07:06,Supreme,1,23.65
2015-06-21,14:22:05,Classic,1,20.5
2015-06-21,14:22:05,Supreme,1,20.75
2015-06-21,14:22:05,Chicken,2,20.75
2015-06-21,14:22:19,Veggie,1,18.5
2015-06-21,14:22:19,Veggie,1,16.75
2015-06-21,14:22:19,Classic,1,12.5
2015-06-21,14:22:19,Veggie,1,20.25
2015-06-21,14:23:35,Classic,1,16.5
2015-06-21,14:26:54,Classic,1,12.0
2015-06-21,14:26:54,Chicken,1,16.75
2015-06-21,14:26:54,Classic,1,16.0
2015-06-21,14:26:54,Classic,1,16.5
2015-06-21,14:26:54,Classic,1,20.5
2015-06-21,14:26:54,Veggie,1,12.75
2015-06-21,14:26:54,Veggie,1,20.25
2015-06-21,14:26:54,Classic,1,9.75
2015-06-21,14:26:54,Veggie,1,12.0
2015-06-21,14:28:02,Chicken,1,20.75
2015-06-21,14:30:02,Veggie,1,20.25
2015-06-21,14:44:09,Chicken,1,16.75
2015-06-21,14:44:09,Classic,1,16.0
2015-06-21,14:44:09,Chicken,1,12.75
2015-06-21,14:44:09,Veggie,1,16.0
2015-06-21,14:56:22,Supreme,1,16.25
2015-06-21,14:56:22,Classic,1,11.0
2015-06-21,14:56:22,Classic,1,15.25
2015-06-21,15:10:42,Chicken,1,20.75
2015-06-21,15:10:42,Supreme,1,20.75
2015-06-21,15:10:42,Classic,1,35.95
2015-06-21,15:10:42,Veggie,1,16.0
2015-06-21,15:15:47,Supreme,1,16.5
2015-06-21,15:15:47,Classic,1,16.0
2015-06-21,15:29:49,Veggie,1,20.25
2015-06-21,15:29:49,Veggie,1,20.75
2015-06-21,16:25:04,Supreme,1,16.5
2015-06-21,16:35:59,Chicken,1,20.75
2015-06-21,16:35:59,Chicken,1,20.75
2015-06-21,16:51:23,Classic,1,12.0
2015-06-21,16:51:23,Supreme,1,20.75
2015-06-21,16:51:23,Supreme,1,20.75
2015-06-21,16:51:23,Supreme,1,12.5
2015-06-21,16:57:33,Veggie,1,17.95
2015-06-21,16:57:33,Chicken,1,16.75
2015-06-21,17:19:05,Supreme,1,16.25
2015-06-21,17:19:05,Classic,1,15.25
2015-06-21,17:19:05,Classic,1,12.5
2015-06-21,17:19:05,Supreme,1,16.5
2015-06-21,17:30:19,Veggie,1,17.95
2015-06-21,17:41:23,Supreme,1,16.25
2015-06-21,17:41:23,Chicken,1,16.75
2015-06-21,18:00:04,Chicken,1,20.75
2015-06-21,18:18:57,Classic,1,16.0
2015-06-21,18:20:20,Supreme,1,20.75
2015-06-21,18:21:25,Classic,1,13.25
2015-06-21,18:29:43,Chicken,1,12.75
2015-06-21,18:29:43,Supreme,1,16.25
2015-06-21,18:33:38,Chicken,1,20.75
2015-06-21,18:44:49,Veggie,1,20.25
2015-06-21,18:48:35,Chicken,1,16.75
2015-06-21,18:48:35,Supreme,1,16.5
2015-06-21,18:48:35,Chicken,1,12.75
2015-06-21,18:48:35,Veggie,1,16.0
2015-06-21,19:16:03,Veggie,1,20.25
2015-06-21,19:16:03,Classic,1,11.0
2015-06-21,19:16:03,Classic,1,12.5
2015-06-21,19:16:03,Chicken,1,20.75
2015-06-21,19:16:39,Classic,1,17.5
2015-06-21,19:16:39,Supreme,1,16.25
2015-06-21,19:31:37,Classic,1,12.0
2015-06-21,19:45:14,Supreme,1,16.5
2015-06-21,19:45:14,Supreme,1,20.75
2015-06-21,20:09:30,Veggie,1,18.5
2015-06-21,20:09:30,Veggie,1,20.25
2015-06-21,20:15:06,Classic,1,12.0
2015-06-21,20:15:06,Supreme,1,20.75
2015-06-21,20:47:55,Chicken,1,20.75
2015-06-21,20:56:10,Classic,1,15.25
2015-06-21,20:56:10,Veggie,1,12.0
2015-06-21,21:00:55,Classic,1,12.0
2015-06-21,21:00:55,Supreme,1,20.75
2015-06-21,21:19:15,Classic,1,11.0
2015-06-21,21:19:15,Supreme,1,16.5
2015-06-21,21:22:01,Chicken,1,16.75
2015-06-21,21:22:01,Veggie,1,17.95
2015-06-21,21:24:34,Classic,1,10.5
2015-06-21,21:24:34,Supreme,1,12.5
2015-06-21,21:24:34,Veggie,1,16.0
2015-06-21,22:08:58,Classic,1,12.0
2015-06-21,22:08:58,Veggie,1,18.5
2015-06-21,22:08:58,Classic,1,12.5
